"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"6671",0,0,-1,-0.624229980000003,-103,1663,0.641946485557272,0.35697805993888,0.797399990305376,0.209370795477665,0.624163330899163,0.375124579939355,0.77235006479939,0.242097632095697,0,0,0,0,0,0,0,0,0.645278035755068,0.356004198692552,0.816325280554262,0.214705646641858,0.628380326320136,0.361523654790254,0.786207391456622,0.198476850397103,0.529404995066569,0.533632287240725,0,0,0.541538461057439,0.5,0.6,1,"Clay",44,1.48
"6672",0,0,-1,-4.02190281,7,-440,0.628037921024078,0.367758501103503,0.764753042691523,0.216443494752123,0.622529010407856,0.367807080813434,0.745144146775955,0.241371288134239,0,0,0,0,0,0,0,0,0.647794356723938,0.397743750687669,0.791380871148338,0.272328618005236,0.664335645752849,0.473503360967643,0.833333333333333,0.470588235044983,0.450511945564893,0.487179487404339,0,0,0.555555556,1,0.492957746617735,0,"Clay",-91,1.47
"6673",0,0,0,-3.75085558,93,-715,0.615229638009343,0.373811147552982,0.725537773572355,0.229616960362825,0.601704966750168,0.372094064572138,0.706874580741967,0.228956405113069,0,0,0,0,0,0,0,0,0.608961700207209,0.365149898820846,0.721687075438689,0.207944660808272,0.59415809894773,0.351690251994616,0.74787037138454,0.162050673500516,0.468475991613924,0.465346534699539,0,0,0.425043078647354,0.3749999998125,0.510638297664101,1,"Clay",-58,2.27
"6674",0,0,0,-4.06023272,-55,-519,0.636437070253767,0.357043536912636,0.777894939800244,0.202190633040088,0.630427867870953,0.384474335548821,0.748367370128681,0.268506784568788,0,0,0,0,0,0,0,0,0.668223383516405,0.346266219899438,0.846905054098826,0.194453731064308,0,0,0,0,0.427687548535663,0.3125,0,0,0.571428571428571,0,0.468503936846612,0,"Clay",-63,1.3
"6675",0,0,0,-9.30595483,31,-761,0.626430968496753,0.345323269973783,0.777929283736687,0.140870229392611,0.616765350035414,0.358678554756124,0.770447520328241,0.149968524576451,0,0,0,0,0,0,0,0,0.604572386780169,0.350950068188731,0.732484077004271,0.152592335530966,0,0,0,0,0.325714285565388,0.372549019374087,0,0,0.333333333,0,0.641975308515165,1,"Clay",-145,2.98
"6677",0,0,0,-2.28336756,24,-215,0.63912437237849,0.359371310194791,0.786239241808617,0.20867640996753,0.638091429413239,0.37290406377346,0.790441518249181,0.22811666902121,0.666666667,0.292134831,0.75,0.125,0,0,0,0,0.640361511673597,0.352992244209715,0.814935345381621,0.19619544375986,0.665239314631557,0.390962675598755,0.88073826212444,0.24287630542214,0.470351759083672,0.432989690632373,0,0,0.478260870177694,1,0.527777777594136,1,"Clay",-22,1.71
"6678",0,0,0,-13.2238193,101,-1190,0.686117630520755,0.341628990659474,0.902191538176983,0.224145591610953,0.706061460215974,0.370395729828684,0.938661768582511,0.266249191055564,0.691588785,0.304761905,0.882352941,0.176470588,0,0,0,0,0.692567825072219,0.332697696889103,0.937360601607832,0.203275902830306,0.70800774519634,0.386474559514838,0.962298024378715,0.261540347112466,0.441126760595191,0.588235294262976,0,0,0.435643564007058,1,0.418181818384573,0,"Clay",-68,2.5
"6679",0,0,1,3.34839151,0,-62,0.652463092635353,0.356354068170724,0.797849847103372,0.201096694483292,0.638299813769826,0.365326437558628,0.782602378105251,0.219477187552055,0.660381851,0.30323929,0.777777778,0.088888889,0.700717703299282,0.299686520700313,0.816666666183333,0.0833333339166667,0.641815277430796,0.342631331348263,0.796522162675255,0.147821426823003,0.643496127832554,0.346710498895782,0.784683849775235,0.170186855683856,0.49735574084196,0.470629865180883,0,0,0.444444444444444,0.583333333430556,0.451652386563055,1,"Clay",-10,2.57
"6680",0,0,0,-5.92744696,0,-401,0.617210170305674,0.306652993799934,0.750462624990639,0.0849220571068244,0.526771385798302,0.333734133064329,0.468231331082578,0.253872282443955,0,0,0,0,0,0,0,0,0.643660227971611,0.312989208465862,0.840063367904047,0.0884086443313095,0,0,0,0,0,0,0,0,0,0,0.393258426860245,0,"Clay",-73,1.53
"6681",0,0,0,-8.55852156,0,-885,0.602051717158782,0.361257192127047,0.718893516622294,0.202082827527016,0.6094038146068,0.346511206819661,0.742806196207865,0.185817475378595,0,0,0,0,0,0,0,0,0.611889501190241,0.360350557364179,0.744722548757747,0.191898883866996,0,0,0,0,0.359844810670179,0.35384615368284,0,0,0.4,0,0.536585365748959,1,"Clay",-120,3.41
"6684",0,0,0,-4.24093087,0,-497,0.631964175151212,0.34587601275745,0.792072948140502,0.170201319196321,0.615830074111822,0.357137574932804,0.78203696913411,0.132907550324611,0,0,0,0,0,0,0,0,0.620028681406854,0.339556570703322,0.778064188143161,0.162679469963893,0,0,0,0,0.400472534195884,0.4235294119391,0,0,0.394736841939058,0,0.410835214382565,0,"Clay",-57,1.39
"6687",0,0,0,1.24845996,0,198,0.64972571902066,0.352155997504511,0.833887160548761,0.19775312791274,0.652263245240685,0.378562662641318,0.849248204257099,0.228157685341819,0,0,0,0,0,0,0,0,0.6494765309691,0.326436877915335,0.869550910961797,0.171270355167025,0.708467486794724,0.379361554574683,1,0.0943396222997508,0.522193211747738,1,0,0,0.5,1,0.49442379182485,1,"Clay",42,1.19
"6688",0,0,0,8.18617385,0,296,0.615462066147504,0.387126064193318,0.732645767213261,0.241708621095843,0.582039952280684,0.383743141188411,0.690694929664666,0.238637527743524,0.581081081,0.357142857,0.636363636,0.272727273,0,0,0,0,0.578258561115331,0.364004054010707,0.664612029971167,0.16185354659499,0.543766219348385,0.329507468911027,0.644067778598105,0,0.512195122379536,0.454545454545455,0,0,0.5,0,0.516129032258065,0,"Clay",37,1.88
"6689",1,0,1,7.25256673,16,850,0.638124956619941,0.389924786358783,0.768978314124727,0.294211825203773,0.620287780981603,0.413187856256788,0.726677220068169,0.3443907901975,0.646437162,0.443142531,0.825611888,0.390277778,0.646437162,0.443142531,0.825611888,0.390277778,0.649515473739217,0.393955152677502,0.790888436686681,0.302548958194815,0.616125445895129,0.426875927223467,0.718003171239768,0.368316428976813,0.53264781513889,0.513688760820385,0.666666667,0.666666667,0.571428571328575,0.534653465315655,0.518771330870785,1,"Clay",4,1.26
"6690",0,0,0,6.30527036,75,8305,0.640642762668375,0.392182057108515,0.773667908105858,0.296984679691922,0.621125163416862,0.395106592505094,0.73392288867208,0.301637767768807,0.723076923,0.414634146,0.846153846,0.307692308,0,0,0,0,0.648830223243056,0.394969930621856,0.787733040012275,0.304189707331849,0.63022516104021,0.411161522450426,0.744983024563968,0.319579236294945,0.558073318339683,0.522235433720854,1,0,0.582578396991723,0.592417061824847,0.59125315360386,0,"Clay",8,2.14
"6691",1,0,0,-1.10061602,-109,3601,0.692438416466032,0.397072092621225,0.857802468187096,0.301662227508965,0.671726077836004,0.420369937042357,0.817333045744447,0.353896717543152,0,0,0,0,0,0,0,0,0.72450588914236,0.402274638206973,0.914670294238185,0.30636012579889,0.706007879477678,0.466184484754141,0.850648397424767,0.455418653908865,0.651788444092221,0.656401945180334,0,0,0.782016348506262,0.769230769230769,0.529058116045598,1,"Clay",79,1.03
"6692",1,0,1,-0.67624915,126,-9555,0.588812703508387,0.361145090473024,0.680549938541437,0.232831750603672,0.585884888184384,0.3753586080717,0.673097363314473,0.256658149445332,0.525252525,0.505747126,0.571428571,0.5,0.525252525,0.505747126,0.571428571,0.5,0.581043584332111,0.342935241042297,0.66979809633625,0.195289060225274,0.570590574913235,0.340049190393176,0.641376785165514,0.198094597364172,0.376359172314592,0.406779661016949,1,1,0.358606557734766,0.333333333103448,0.383326988842944,0,"Clay",-18,1.29
"6693",0,0,0,-4.95824777,-138,2782,0.664638115575791,0.384997583102869,0.827499125909971,0.25100728853201,0.618261971498013,0.380109273616135,0.729469483412358,0.253859716044996,0,0,0,0,0,0,0,0,0.662007370129427,0.383531958369694,0.828955423769566,0.24675024391829,0.601214221196899,0.361459945583441,0.72024779930742,0.248984015437368,0.619395203224414,0.444444444444444,0,0,0.674796748292683,0.5,0.586956522224008,1,"Clay",82,1.1
"6694",-1,0,-1,-9.96030116,61,-3656,0.592443514542775,0.369069412979342,0.679490363264085,0.248652329185698,0.575492709481743,0.373728863018014,0.635319549152221,0.243413005226247,0,0,0,0,0,0,0,0,0.586560811876133,0.361544799197089,0.653878021004567,0.24632161472891,0.581968853201482,0.335787064650858,0.640865782843074,0.195926026041311,0.36328349626872,0.388888888728395,0,0,0.355029585798817,0.285714285714286,0.210526315373961,0,"Clay",-89,1.03
"6695",0,0,1,11.06639288,-50,-233,0.632262722730541,0.311029587386347,0.769933367304069,0.140449698580021,0.616202350336187,0.342940951581454,0.741180631751131,0.186031054642722,0,0,0,0,0,0,0,0,0.665754399763964,0.299592720531538,0.858493894873253,0.121311347939716,0.60145849649907,0.319989225289201,0.780701602195247,0.149700907121766,0.438202247104848,0.390438247027063,0,0,0.5,0,0.596330275229358,1,"Clay",-28,2.93
"6696",1,0,1,5.64818617,61,-10645,0.607087938347398,0.339450526708795,0.702623313507879,0.169280873702738,0.602849482025872,0.347847352458934,0.690804271305461,0.183532175199375,0.567567568,0.25,0.666666667,0.1,0,0,0,0,0.58993890288608,0.325386046658614,0.669977187643013,0.142840570981227,0.552248480120004,0.331560775150344,0.611289007539091,0.133397302227149,0.379518072481033,0.402892561878752,0,0,0.300429184693534,0.166666666666667,0.452614038918009,0,"Clay",-39,1.12
"6698",0,0,0,3.28268309,168,-2431,0.628491059399906,0.365423327729757,0.760845435315692,0.236225487185807,0.601107788141008,0.392949191604959,0.686261133532992,0.279892035565769,0.574468085,0.456790123,0.692307692,0.461538462,0,0,0,0,0.626753792752485,0.353317181203842,0.778185371317552,0.189616224384594,0.524642289705996,0.38353765303469,0.470588235044983,0.230769230769231,0.467662536059272,0.455598455875509,1,0,0.435413643045747,0,0.599999999828571,0,"Clay",-34,1.09
"6699",-1,0,0,2.81177276,160,-1422,0.603256244582791,0.341396974978931,0.719620940785112,0.177322386908503,0.605987639660652,0.37373771673096,0.706238220866726,0.278639833695264,0,0,0,0,0,0,0,0,0.61242735173986,0.339127812689448,0.753492491519679,0.147597005877395,0,0,0,0,0.404856687979229,0.614583333358941,0,0,0.363636363636364,0,0.385826771371009,1,"Clay",-71,6.87
"6703",0,0,1,4.03011636,63,-281,0.629340570601852,0.326535351574295,0.766707983362028,0.153509408578612,0.610068425195495,0.346408708104553,0.722729437849548,0.195212429375135,0,0,0,0,0,0,0,0,0.611162553049419,0.315237826174882,0.735220680197991,0.146446300554925,0.544520375790122,0.335020753640912,0.565692591282629,0.232581965387749,0.434782608941399,0.394736842105263,0,0,0.377622377453372,0.333333333333333,0.439024390318858,1,"Clay",-35,2.27
"6704",0,0,-1,0.815879539999997,97,-890,0.643701126862552,0.351636629991966,0.813018417027447,0.227036734079646,0.639597130765744,0.362080357443055,0.80421521395684,0.243929905120819,0,0,0,0,0,0,0,0,0.633381229009245,0.358602243256835,0.816973976569235,0.257240661700857,0.628933331682075,0.377845356967423,0.869947276044984,0.220472436843574,0.490384615450629,0.486486486173119,0,0,0.450000000045,0.5,0.30801687749157,0,"Clay",-272,1.3
"6705",1,0,1,10.92950034,-65,1687,0.653065342726716,0.371433412384422,0.808538522301593,0.242835112754969,0.629034094099156,0.37761779141504,0.762284890262305,0.255227739728766,0,0,0,0,0,0,0,0,0.689661432741321,0.396190844977578,0.903687392021164,0.271849997512292,0.653400226034351,0.379922589008862,0.850395301037934,0.21561150013353,0.526046114427657,0.480519480519481,0,0,0.79999999976,0.5,0.505617977472541,1,"Clay",107,1.32
"6707",0,0,0,1.34702259,-83,2427,0.647988198411199,0.371801739010426,0.797312275264756,0.237706371006607,0.642240486755259,0.396092808215719,0.763217016322573,0.286548018956208,0,0,0,0,0,0,0,0,0.644322870220576,0.367511298940425,0.777778249737057,0.228340310972815,0.697671915708357,0.404423049995077,0.887971857428125,0.263703506976874,0.572271386342357,0.565110565126593,0,0,0.531250000339844,1,0.443902439104324,1,"Clay",33,1.32
"6708",0,0,1,2.75154004,-166,205,0.627752081886334,0.362678811669576,0.757383290252771,0.218498424279413,0.574419585262241,0.386283197449427,0.671930614003358,0.24823733143176,0,0,0,0,0,0,0,0,0.63022190207236,0.358176330073067,0.773753499889411,0.179542598820583,0.56870693177492,0.335785097261439,0.659793814348815,0.195121951376562,0.444321940434577,0.30769230747929,0,0,0.407407407676269,0,0.369515011401736,0,"Clay",8,1.68
"6710",-1,0,0,7.38672143,76,-1340,0.614012914044464,0.362925604957323,0.730986297502793,0.215605165022899,0.582965704400705,0.34850245196618,0.66814634983986,0.188728496112044,0.587301587,0.285714286,0.7,0.1,0.587301587,0.285714286,0.7,0.1,0.619267685438549,0.35516232730527,0.74722070102094,0.17689466726095,0.614434122388259,0.368358995798932,0.806200669006644,0.256598130461978,0.44204761406143,0.41258741264127,0,0,0.401891252955083,1,0.400743494595926,0,"Clay",-54,1.23
"6713",-1,0,0,-4.12594114,134,-500,0.627343698460125,0.339489047741897,0.742637053441102,0.149688601998799,0.600744682526254,0.333688885017253,0.704583076816174,0.138987219508623,0.555555556,0.333333333,0.611111111,0.105263158,0.555555556,0.333333333,0.611111111,0.105263158,0.636111997343807,0.335157707582292,0.774372527786964,0.142407952044724,0.602760642233334,0.312576334224569,0.71213075216225,0.114339223124083,0.465624373710608,0.374999999882813,0,0,0.482412060476503,0.25000000021875,0.569230769543195,1,"Clay",-34,2.27
"6714",-1,0,-1,2.32991102,50,-3520,0.582806685480759,0.344549789164139,0.657181546328033,0.17086301788814,0.563738942939281,0.36040145386871,0.603014549521831,0.207395974880103,0,0,0,0,0,0,0,0,0.553466844299269,0.308818767389435,0.595272522436185,0.0885021462848984,0.47368421032687,0.285035629977714,0.444444444444444,0,0.207221350111024,0.157407407502143,0,0,0,0,0.39999999976,0,"Clay",-64,1.01
"6715",0,0,0,1.21286789,-68,2164,0.633563924142028,0.406677968526081,0.777357863462312,0.299135086761947,0.608288068758984,0.416993714872166,0.728267843714907,0.324417037209104,0.623188406,0.454545455,0.8,0.454545455,0,0,0,0,0.654067776277203,0.419922999356415,0.803435490722833,0.34569194342216,0,0,0,0,0.599266631742442,0.567901234514556,1,0,0.674502712764242,0,0.478218780481153,1,"Clay",51,1.13
"6717",0,0,1,3.92334018,63,-446,0.635718309968162,0.316538734746908,0.778721658566528,0.146197425130617,0.630625250744184,0.332955443857541,0.761872201628567,0.185710005745116,0.571428571,0.24137931,0.7,0.1,0.571428571,0.24137931,0.7,0.1,0.642073844221613,0.318869602721087,0.810158083440693,0.135367819365789,0.603275045787188,0.327259824731203,0.791230457959841,0.203803716958937,0.428352881261925,0.369565217150284,0,0,0.434782608748582,0.5,0.463276836236714,1,"Clay",-47,2.84
"6718",1,0,0,3.07186858,105,-179,0.617713141090346,0.383066367591894,0.753525199828953,0.23677359268231,0.588521958954385,0.389784661200075,0.691807644862276,0.246545939649104,0,0,0,0,0,0,0,0,0.621001879438558,0.380482298762448,0.770335252126338,0.216948148307659,0.548180132060868,0.373150881501187,0.596754382067557,0.219717279332034,0.446721311493718,0.414893617065414,0,0,0.521276595708013,0.333333333592593,0.453038673717774,0,"Clay",-16,1.61
"6719",0,0,0,-7.86858316,0,275,0.664330790106654,0.345234397816328,0.830023101688114,0.186104228238919,0.639611865007238,0.335906448849391,0.786520875968489,0.159728044629739,0.74137931,0.347457627,1,0.058823529,0,0,0,0,0.681825179174132,0.329817951315404,0.858582462402577,0.153082952608561,0,0,0,0,0.529100529240678,0.30000000039,1,0,0.505154639307259,0,0.520710058977487,1,"Clay",34,2.31
"6721",0,0,0,-9.11156742,0,-195,0.643302615581856,0.352803894624379,0.789700226708662,0.173770780821373,0.674705917923487,0.373029771090575,0.85390971424352,0.217561801592024,0,0,0,0,0,0,0,0,0.629161472449331,0.314388119697836,0.701616558830978,0.0860642180403862,0,0,0,0,0.651162791000541,0.666666666277778,0,0,0,0,0.46428571403699,1,"Clay",-45,1.43
"6722",0,0,0,-0.89527721,0,-281,0.648733970320729,0.334084870600811,0.798645862772284,0.15778603027679,0.626491486651033,0.346226752527793,0.777314696142447,0.183911384018414,0,0,0,0,0,0,0,0,0.661321187480195,0.329183637579199,0.838813969533569,0.118766461326725,0.637846656239796,0.384822228816947,0.786407767120935,0.153846153976331,0.566513761370234,0.363636363636364,0,0,0.692307692,0,0.526143790835427,0,"Clay",-34,1.29
"6723",0,0,0,-7.90417522,0,248,0.633764575088408,0.357702459647977,0.782712416699628,0.211996932769763,0.617570513966058,0.375385848766758,0.76075230719399,0.263327643093971,0,0,0,0,0,0,0,0,0.642845426695043,0.35703667142198,0.803192343177398,0.195706322421895,0.624579755532432,0.267643083157966,0.821844152018967,0.0808510660757266,0.509845288008863,0.544747082063074,0,0,0.514285714403265,0.333333333333333,0.560498220880859,1,"Clay",28,1.65
"6724",0,0,1,-4.02190281,0,-310,0.623889225016254,0.345634668691788,0.751721796989083,0.198127699388019,0.612829007128179,0.424536058798691,0.728620090039078,0.390890126284229,0.569620253,0.3875,0.571428571,0.285714286,0,0,0,0,0.648123446715678,0.296854871595589,0.836936536519189,0.1038271202099,0,0,0,0,0.418250950183897,1,0,0,0.6,0,0.380952380789116,0,"Clay",-37,2.74
"6727",1,0,0,5.5687885,0,548,0.632649758274102,0.386246013052594,0.786994541064599,0.215559483193205,0.622556317468725,0.437517700303863,0.777972906900807,0.314418288201985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650717703516403,1,0,0,0,0,1,1,"Clay",119,1.21
"6728",0,0,0,9.69746749,0,109,0.623577577710275,0.370275343658491,0.743158610946181,0.223840655443991,0.628391573296365,0.376285216247804,0.775649348006487,0.236282169166085,0,0,0,0,0,0,0,0,0.618409479425616,0.363703872318151,0.723211250035051,0.212034386762652,0,0,0,0,0.518672199309929,0.512820513070348,0,0,0.529411764401384,0,0.783582090085208,0,"Clay",21,1.44
"6729",0,0,0,-3.28542095,0,-62,0.641586000491507,0.361755619073186,0.772860457977306,0.171176717022333,0.617780594764525,0.344517799697181,0.743465937898341,0.148053237727955,0,0,0,0,0,0,0,0,0.662028614429249,0.357871730943907,0.820271885143228,0.175130281561459,0.656828857973495,0.342596181327033,0.851876790053655,0.09589040875582,0.559585492167736,0.454545454198347,0,0,0.714285714285714,0,0.409090909158058,1,"Clay",-4,1.8
"6730",0,0,0,-8.11225188,0,-91,0.62820959681464,0.385142830817142,0.821702121145809,0.243786067719307,0.616021425316359,0.388028358707853,0.794743104998834,0.260527813014509,0,0,0,0,0,0,0,0,0.633657275762686,0.391266761486659,0.808417604594106,0.226140867602407,0.677065980682917,0.394215318904451,0.827740492213697,0.23289473702036,0.730769230769231,0.851063830243549,0,0,0.8,1,0.720000000168,0,"Clay",-19,1.6
"6731",0,0,0,0.92813142,0,302,0.616397671346812,0.382055203825704,0.749422438194053,0.23801047181545,0.61208564652968,0.40153740949569,0.738549614429759,0.263453212126269,0,0,0,0,0,0,0,0,0.637043182067341,0.411138566928036,0.792948864635432,0.287202315848986,0.657547169683679,0.46091644229699,1,0.437499999507812,0.627450980625913,0.6399999997696,0,0,0.75,0,0.698412698259511,1,"Clay",53,1.86
"6732",0,0,1,8.39151266,0,9,0.630604010630604,0.369577519025906,0.76461685263583,0.222145910663935,0.617301631789987,0.402443556331106,0.734551997871773,0.273883927854195,0,0,0,0,0,0,0,0,0.60085604772555,0.373662742214159,0.720128221543829,0.215206548210824,0.60521485811078,0.429502489250385,0.712348296774045,0.325611057789541,0.508670520405627,0.515347334618476,0,0,0.523809523514739,0.636363636363636,0.662303665118014,0,"Clay",2,1.82
